Cat,Length,FSPEC,DI I010/010 SAC,DI I010/010 SIC,DI I010/000 Message Type,DI I010/020 TRD Type,DI I010/020 TRD DCR,DI I010/020 TRD CHN,DI I010/020 TRD GBS,DI I010/020 TRD CRT,DI I010/140 Time of Day,ADD ON time at recorder,ADD ON delta(t),DI I010/041 Lat,DI I010/041 Lon,DI I010/040 Rho,DI I010/040 Theta,DI I010/042 X,DI I010/042 Y,DI I010/200 V_rho,DI I010/200 V_theta,DI I010/202 V_x,DI I010/202 V_y,DI I010/161 Track No.,DI I010/170 Track Status,DI I010/060 ModeA,DI I010/220 Target Address,DI I010/245 Target ID,DI I010/250 Mode S MB Data,DI I010/300 Vehicle FID,DI I010/090 Fight Level,DI I010/091 Measured Height,DI I010/270 T. Size ,DI I010/270 T. Orientation,DI I010/270 T. Width,DI I010/550 System Status NOGO,DI I010/550 System Status OVL,DI I010/550 System Status TSV,DI I010/550 System Status DIV,DI I010/550 System Status TTF,DI I010/310 PreProgrammed Message,DI I010/550 Standard Deviation of Position sigmaX,DI I010/550 Standard Deviation of Position sigmaY,DI I010/550 Standard Deviation of Position covariXY,DI I010/280 Presence,DI I010/131 Amplitude of Primary Plot,DI I010/210 Calculated Acceleration,SP Special Purpose Field,RE Reserved Expansion Field
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28913.0,28913.0,0.0,,,1598.0,-54.29443359375,-1291,941,85.0,-71.0650634765625,-36,13,2771,5,,,,,,,,37,-138,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28913.0,28913.0,0.0,,,1702.0,-56.524658203125,-1414,948,16.0,-102.7880859375,-7,-2,2772,5,,,,,,,,55,-200,78,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28913.0,28913.0,0.0,,,995.0,-56.414794921875,-825,556,57.0,-49.2572021484375,-19,17,2768,5,,,,,,,,73,-93,68,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28913.0,28913.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28914.0,28914.0,0.0,,,1222.0,-49.76806640625,-928,796,7.0,105.9356689453125,3,-1,2769,5,,,,,,,,37,216,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28914.0,28914.0,0.0,,,1609.0,-54.38232421875,-1302,946,99.0,-66.9342041015625,-41,18,2771,5,,,,,,,,31,-133,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28914.0,28914.0,0.0,,,1703.0,-56.5740966796875,-1415,947,15.0,-121.9207763671875,-6,-4,2772,5,,,,,,,,67,-240,74,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28914.0,28914.0,0.0,,,1002.0,-56.2884521484375,-829,561,63.0,-40.2923583984375,-18,22,2768,5,,,,,,,,67,-76,58,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28914.0,28914.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28914.0,28914.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28915.0,28915.0,0.0,,,1223.0,-49.779052734375,-928,796,3.0,-86.4569091796875,-2,0,2769,5,,,,,,,,37,-172,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28915.0,28915.0,0.0,,,1006.0,-56.2554931640625,-833,564,42.0,-48.779296875,-14,13,2768,5,,,,,,,,61,-93,68,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28915.0,28915.0,0.0,,,1616.0,-54.4647216796875,-1309,948,74.0,-71.103515625,-31,11,2771,5,,,,,,,,37,-138,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28915.0,28915.0,0.0,,,1706.0,-56.6510009765625,-1419,947,29.0,-96.3116455078125,-13,-1,2772,5,,,,,,,,67,-189,68,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28915.0,28915.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28916.0,28916.0,0.0,,,1222.0,-49.7735595703125,-928,796,3.0,111.5277099609375,1,-1,2769,5,,,,,,,,37,227,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28916.0,28916.0,0.0,,,1627.0,-54.60205078125,-1320,951,99.0,-74.410400390625,-43,12,2771,5,,,,,,,,37,-144,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28916.0,28916.0,0.0,,,1705.0,-56.612548828125,-1417,947,9.0,77.969970703125,4,1,2772,5,,,,,,,,67,160,78,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28916.0,28916.0,0.0,,,1012.0,-56.282958984375,-838,567,51.0,-59.0899658203125,-20,12,2768,5,,,,,,,,61,-116,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28916.0,28916.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28917.0,28917.0,0.0,,,1222.0,-49.7735595703125,-928,796,1.0,-65.9893798828125,-1,0,2769,5,,,,,,,,43,-127,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28917.0,28917.0,0.0,,,1018.0,-56.173095703125,-842,572,54.0,-38.880615234375,-15,19,2768,5,,,,,,,,61,-76,54,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28917.0,28917.0,0.0,,,1636.0,-54.613037109375,-1328,956,82.0,-58.07373046875,-31,20,2771,5,,,,,,,,43,-110,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28917.0,28917.0,0.0,,,1704.0,-56.568603515625,-1416,948,10.0,49.954833984375,4,3,2772,5,,,,,,,,67,104,78,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28917.0,28917.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28918.0,28918.0,0.0,,,1222.0,-49.779052734375,-928,796,1.0,-118.861083984375,0,0,2769,5,,,,,,,,43,-234,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28918.0,28918.0,0.0,,,1647.0,-54.7119140625,-1338,961,98.0,-68.917236328125,-41,16,2771,5,,,,,,,,37,-133,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28918.0,28918.0,0.0,,,1704.0,-56.5576171875,-1416,949,4.0,42.813720703125,1,1,2772,5,,,,,,,,61,87,74,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28918.0,28918.0,0.0,,,1023.0,-56.129150390625,-846,576,49.0,-48.6090087890625,-17,15,2768,5,,,,,,,,73,-93,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28918.0,28918.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28919.0,28919.0,0.0,,,1223.0,-49.7955322265625,-929,796,5.0,-78.77197265625,-2,0,2769,5,,,,,,,,43,-155,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28919.0,28919.0,0.0,,,1029.0,-56.0687255859375,-850,580,55.0,-45.87890625,-18,17,2768,5,,,,,,,,73,-88,50,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28919.0,28919.0,0.0,,,1654.0,-54.7943115234375,-1345,963,71.0,-71.19140625,-30,10,2771,5,,,,,,,,43,-138,46,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28919.0,28919.0,0.0,,,1705.0,-56.5740966796875,-1416,948,3.0,-104.0185546875,-1,0,2772,5,,,,,,,,67,-206,74,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28919.0,28919.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28919.0,28919.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28920.0,28920.0,0.0,,,1223.0,-49.7845458984375,-929,796,3.0,-17.29248046875,0,1,2769,5,,,,,,,,43,-31,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28920.0,28920.0,0.0,,,1664.0,-54.7833251953125,-1353,968,79.0,-54.9371337890625,-29,21,2771,5,,,,,,,,43,-105,52,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28920.0,28920.0,0.0,,,1704.0,-56.546630859375,-1415,949,8.0,68.389892578125,3,1,2772,5,,,,,,,,67,137,74,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28920.0,28920.0,0.0,,,1034.0,-55.9808349609375,-853,584,45.0,-38.3258056640625,-13,16,2768,5,,,,,,,,79,-71,44,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28920.0,28920.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28921.0,28921.0,0.0,,,1039.0,-55.92041015625,-857,588,47.0,-44.36279296875,-15,15,2768,5,,,,,,,,73,-88,48,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28921.0,28921.0,0.0,,,1673.0,-54.7503662109375,-1360,974,80.0,-49.8504638671875,-28,24,2771,5,,,,,,,,43,-93,46,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28921.0,28921.0,0.0,,,1702.0,-56.568603515625,-1414,947,14.0,143.8275146484375,4,-5,2772,5,,,,,,,,67,-223,74,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28921.0,28921.0,0.0,,,1222.0,-49.7955322265625,-928,795,8.0,144.6185302734375,2,-3,2769,5,,,,,,,,43,-217,30,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28921.0,28921.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28922.0,28922.0,0.0,,,1222.0,-49.7955322265625,-928,795,3.0,133.39599609375,1,-1,2769,5,,,,,,,,37,-240,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28922.0,28922.0,0.0,,,1682.0,-54.7998046875,-1368,979,84.0,-62.6165771484375,-34,18,2771,5,,,,,,,,31,-121,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28922.0,28922.0,0.0,,,1703.0,-56.5740966796875,-1415,947,2.0,-120.5694580078125,-1,0,2772,5,,,,,,,,67,-240,68,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28922.0,28922.0,0.0,,,1044.0,-55.8929443359375,-860,591,40.0,-48.9990234375,-14,12,2768,5,,,,,,,,67,-93,52,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28922.0,28922.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28923.0,28923.0,0.0,,,1223.0,-49.7735595703125,-928,796,7.0,-19.368896484375,-1,3,2769,5,,,,,,,,37,-37,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28923.0,28923.0,0.0,,,1047.0,-55.8380126953125,-863,594,32.0,-39.1058349609375,-9,11,2768,5,,,,,,,,67,-76,52,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28923.0,28923.0,0.0,,,1701.0,-56.5521240234375,-1413,947,15.0,102.491455078125,7,-2,2772,5,,,,,,,,67,210,74,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28923.0,28923.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28924.0,28924.0,0.0,,,1223.0,-49.76806640625,-928,796,1.0,12.9693603515625,0,0,2769,5,,,,,,,,43,30,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28924.0,28924.0,0.0,,,1700.0,-56.4971923828125,-1411,948,15.0,68.521728515625,6,2,2772,5,,,,,,,,67,137,68,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28924.0,28924.0,0.0,,,1054.0,-55.711669921875,-867,600,61.0,-37.2601318359375,-16,22,2768,5,,,,,,,,67,-71,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28924.0,28924.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28924.0,28924.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28925.0,28925.0,0.0,,,1223.0,-49.779052734375,-928,796,2.0,165.4486083984375,0,-1,2769,5,,,,,,,,37,-178,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28925.0,28925.0,0.0,,,1058.0,-55.634765625,-869,603,39.0,-36.4306640625,-10,14,2768,5,,,,,,,,67,-71,48,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28925.0,28925.0,0.0,,,1698.0,-56.480712890625,-1409,947,18.0,107.017822265625,8,-2,2772,5,,,,,,,,79,216,72,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28925.0,28925.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28926.0,28926.0,0.0,,,1222.0,-49.7625732421875,-928,796,5.0,98.6572265625,2,0,2769,5,,,,,,,,37,199,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28926.0,28926.0,0.0,,,1698.0,-56.4202880859375,-1408,948,16.0,42.95654296875,5,5,2772,5,,,,,,,,85,87,78,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28926.0,28926.0,0.0,,,1062.0,-55.6072998046875,-872,606,38.0,-47.6312255859375,-12,12,2768,5,,,,,,,,73,-93,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28926.0,28926.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28927.0,28927.0,0.0,,,1222.0,-49.7625732421875,-928,796,0.0,149.34814453125,0,0,2769,5,,,,,,,,37,-212,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28927.0,28927.0,0.0,,,1066.0,-55.52490234375,-875,609,37.0,-34.3927001953125,-9,14,2768,5,,,,,,,,73,-65,52,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28927.0,28927.0,0.0,,,1697.0,-56.40380859375,-1407,948,10.0,93.3013916015625,4,0,2772,5,,,,,,,,79,188,62,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28927.0,28927.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28928.0,28928.0,0.0,,,1222.0,-49.7735595703125,-928,795,2.0,-167.728271484375,0,-1,2769,5,,,,,,,,37,182,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28928.0,28928.0,0.0,,,1692.0,-56.337890625,-1402,947,40.0,100.887451171875,18,-3,2772,5,,,,,,,,73,205,72,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28928.0,28928.0,0.0,,,1070.0,-55.43701171875,-877,613,34.0,-32.332763671875,-8,13,2768,5,,,,,,,,73,-60,52,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28928.0,28928.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28929.0,28929.0,0.0,,,1222.0,-49.7625732421875,-928,796,3.0,-13.9361572265625,0,1,2769,5,,,,,,,,37,-26,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28929.0,28929.0,0.0,,,1073.0,-55.3326416015625,-879,616,38.0,-29.344482421875,-8,15,2768,5,,,,,,,,79,-54,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28929.0,28929.0,0.0,,,1692.0,-56.3214111328125,-1402,948,6.0,62.5726318359375,2,1,2772,5,,,,,,,,73,126,68,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28929.0,28929.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28929.0,28929.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28930.0,28930.0,0.0,,,1222.0,-49.7625732421875,-928,796,1.0,131.6217041015625,0,0,2769,5,,,,,,,,37,-245,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28930.0,28930.0,0.0,,,1691.0,-56.3983154296875,-1402,945,22.0,177.6873779296875,0,-10,2772,5,,,,,,,,73,-155,82,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28930.0,28930.0,0.0,,,1076.0,-55.3656005859375,-881,617,22.0,-63.369140625,-9,4,2768,5,,,,,,,,79,-121,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28930.0,28930.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28931.0,28931.0,0.0,,,1222.0,-49.7900390625,-928,795,5.0,-105.93017578125,-2,-1,2769,5,,,,,,,,37,-206,30,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28931.0,28931.0,0.0,,,1080.0,-55.2996826171875,-884,621,41.0,-40.1495361328125,-12,14,2768,5,,,,,,,,67,-76,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28931.0,28931.0,0.0,,,1688.0,-56.4093017578125,-1400,943,25.0,128.9410400390625,9,-7,2772,5,,,,,,,,79,-251,88,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28931.0,28931.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28932.0,28932.0,0.0,,,1224.0,-49.8065185546875,-929,796,10.0,-65.9014892578125,-4,2,2769,5,,,,,,,,49,-127,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28932.0,28932.0,0.0,,,1083.0,-55.250244140625,-886,623,26.0,-37.8314208984375,-7,9,2768,5,,,,,,,,79,-71,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28932.0,28932.0,0.0,,,1684.0,-56.31591796875,-1395,943,36.0,88.5992431640625,16,0,2772,5,,,,,,,,79,182,82,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28932.0,28932.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28933.0,28933.0,0.0,,,1225.0,-49.8614501953125,-931,796,17.0,-83.7432861328125,-8,1,2769,5,,,,,,,,55,-166,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28933.0,28933.0,0.0,,,1085.0,-55.228271484375,-888,625,23.0,-45.1812744140625,-7,7,2768,5,,,,,,,,73,-88,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28933.0,28933.0,0.0,,,1685.0,-56.2774658203125,-1395,945,11.0,32.069091796875,3,4,2772,5,,,,,,,,79,64,82,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28933.0,28933.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28934.0,28934.0,0.0,,,1228.0,-49.8834228515625,-934,797,21.0,-62.786865234375,-8,4,2769,5,,,,,,,,49,-121,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28934.0,28934.0,0.0,,,1090.0,-55.1898193359375,-891,628,38.0,-45.1153564453125,-12,12,2768,5,,,,,,,,73,-88,50,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28934.0,28934.0,0.0,,,1681.0,-56.3653564453125,-1393,940,38.0,155.269775390625,7,-15,2772,5,,,,,,,,79,-200,78,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28934.0,28934.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28934.0,28934.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28935.0,28935.0,0.0,,,1092.0,-55.162353515625,-892,630,18.0,-41.5228271484375,-5,6,2768,5,,,,,,,,73,-82,50,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28935.0,28935.0,0.0,,,1680.0,-56.3543701171875,-1392,940,10.0,111.939697265625,4,-2,2772,5,,,,,,,,73,227,78,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28935.0,28935.0,0.0,,,1232.0,-50.020751953125,-938,798,41.0,-85.693359375,-19,2,2769,5,,,,,,,,55,-166,42,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28935.0,28935.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28936.0,28936.0,0.0,,,1242.0,-50.064697265625,-947,804,86.0,-55.9918212890625,-32,22,2769,5,,,,,,,,85,-110,42,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28936.0,28936.0,0.0,,,1092.0,-55.1019287109375,-892,631,13.0,-4.1912841796875,0,6,2768,5,,,,,,,,67,-3,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28936.0,28936.0,0.0,,,1677.0,-56.4422607421875,-1391,936,33.0,164.99267578125,4,-14,2772,5,,,,,,,,73,-178,72,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28936.0,28936.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28937.0,28937.0,0.0,,,1242.0,-50.09765625,-947,803,12.0,-88.06640625,-6,0,2769,5,,,,,,,,73,-172,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28937.0,28937.0,0.0,,,1095.0,-55.08544921875,-893,632,18.0,-44.5166015625,-6,6,2768,5,,,,,,,,67,-88,54,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28937.0,28937.0,0.0,,,1675.0,-56.4093017578125,-1389,936,20.0,103.370361328125,9,-2,2772,5,,,,,,,,67,210,66,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28937.0,28937.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28938.0,28938.0,0.0,,,1249.0,-50.16357421875,-953,806,52.0,-63.6712646484375,-21,11,2769,5,,,,,,,,79,-121,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28938.0,28938.0,0.0,,,1673.0,-56.458740234375,-1388,933,22.0,158.5272216796875,4,-9,2772,5,,,,,,,,73,-195,72,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28938.0,28938.0,0.0,,,1096.0,-55.096435546875,-895,633,13.0,-59.8919677734375,-5,3,2768,5,,,,,,,,73,-116,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28938.0,28938.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28939.0,28939.0,0.0,,,1250.0,-50.2294921875,-956,806,24.0,-80.8319091796875,-11,2,2769,5,,,,,,,,55,-161,42,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28939.0,28939.0,0.0,,,1672.0,-56.4971923828125,-1388,932,12.0,171.2274169921875,1,-5,2772,5,,,,,,,,61,-167,72,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28939.0,28939.0,0.0,,,1097.0,-55.052490234375,-895,634,11.0,-18.6492919921875,-2,5,2768,5,,,,,,,,73,-31,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28939.0,28939.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28939.0,28939.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
